country,year,refinery_scenario,demand_scenario,marine_fossil_proxy_t_per_yr,marine_total_t_per_yr,marine_fossil_used_t_per_yr,marine_methanol_eq_t_per_yr,methanol_t_per_yr,h2_for_methanol_t_per_yr,methanol_share
AT,2039,max-electron,growth-3pct,2188.3688170542455,10665.34182481174,2188.3688170542455,8476.973007757493,18189.283790514823,3455.963920197816,0.44800000000000006
AT,2040,max-electron,growth-3pct,1913.753929876213,10985.302079556091,1913.753929876213,9071.548149679878,19465.080703081952,3698.365333585571,0.48
AT,2041,max-electron,growth-3pct,1797.8221872122267,11314.861141942774,1797.8221872122267,9517.038954730548,20420.983083768562,3879.9867859160267,0.512
AT,2042,max-electron,growth-3pct,1681.8904445482408,11654.306976201058,1681.8904445482408,9972.416531652818,21398.099794049012,4065.6389608693125,0.544
AT,2043,max-electron,growth-3pct,1565.9587018842544,12003.936185487091,1565.9587018842544,10437.977483602837,22397.067263811114,4255.442780124112,0.5760000000000001
AT,2044,max-electron,growth-3pct,1450.026959220269,12364.054271051704,1450.026959220269,10914.027311831434,23418.54101583931,4449.522793009469,0.6080000000000001
AT,2045,max-electron,growth-3pct,1334.0952165562824,12734.975899183255,1334.0952165562824,11400.880682626972,24463.196238601595,4648.007285334303,0.64
AT,2046,max-electron,growth-3pct,1218.1634738922965,13117.025176158753,1218.1634738922965,11898.861702266457,25531.728376219984,4851.028391481797,0.672
AT,2047,max-electron,growth-3pct,1102.23173122831,13510.535931443515,1102.23173122831,12408.304200215205,26624.853736140165,5058.722209866632,0.7040000000000001
AT,2048,max-electron,growth-3pct,986.2999885643239,13915.852009386821,986.2999885643239,12929.552020822497,27743.31011503119,5271.228921855926,0.7360000000000001
AT,2049,max-electron,growth-3pct,870.3682459003381,14333.327569668427,870.3682459003381,13462.95932376809,28887.857443462184,5488.692914257815,0.7680000000000001
AT,2050,max-electron,growth-3pct,754.436503236352,14763.32739675848,754.436503236352,14008.890893522128,30059.27844991934,5711.262905484675,0.8
BE,2025,max-electron,growth-3pct,69930.55011163431,69930.55011163431,69930.55011163431,0.0,0.0,0.0,0.0
BE,2026,max-electron,growth-3pct,65187.59358322828,72028.46661498334,65187.59358322828,6840.873031755058,14678.657208841256,2788.9448696798386,0.032
BE,2027,max-electron,growth-3pct,60444.63705482223,74189.32061343284,60444.63705482223,13744.683558610603,29492.361203651897,5603.54862869386,0.064
BE,2028,max-electron,growth-3pct,55701.680526416196,76415.00023183582,55701.680526416196,20713.31970541962,44445.163388010944,8444.581043722079,0.09600000000000002
BE,2029,max-electron,growth-3pct,50958.72399801016,78707.4502387909,50958.72399801016,27748.726240780743,59541.23670760491,11312.834974444933,0.128
BE,2030,max-electron,growth-3pct,46215.76746960414,81068.67374595463,46215.76746960414,34852.906276350484,74784.87929649073,14209.12706633324,0.16
BE,2031,max-electron,growth-3pct,43492.204702372204,83500.73395833327,43492.204702372204,40008.52925596106,85847.4471974642,16311.014967518196,0.19200000000000003
BE,2032,max-electron,growth-3pct,40768.641935140266,86005.75597708327,40768.641935140266,45237.11404194301,97066.57133622948,18442.648553883602,0.22400000000000003
BE,2033,max-electron,growth-3pct,38045.07916790834,88585.92865639577,38045.07916790834,50540.84948848743,108446.94839992026,20604.92019598485,0.256
BE,2034,max-electron,growth-3pct,35321.5164006764,91243.50651608765,35321.5164006764,55921.99011541125,119993.41597628445,22798.749035494046,0.28800000000000003
BE,2035,max-electron,growth-3pct,32597.953633444467,93980.81171157028,32597.953633444467,61382.858078125806,131710.9567807021,25025.081788333402,0.32
BE,2036,max-electron,growth-3pct,29874.390866212532,96800.23606291739,29874.390866212532,66925.84519670486,143604.70301001496,27284.89357190284,0.35200000000000004
BE,2037,max-electron,growth-3pct,27150.8280989806,99704.24314480492,27150.8280989806,72553.41504582431,155679.94082696975,29579.18875712425,0.38400000000000006
BE,2038,max-electron,growth-3pct,24427.26533174867,102695.37043914908,24427.26533174867,78268.1051074004,167942.11497919585,31909.00184604721,0.41600000000000004
BE,2039,max-electron,growth-3pct,21703.702564516734,105776.23155232354,21703.702564516734,84072.52898780681,180396.8335567513,34275.39837578275,0.44800000000000006
BE,2040,max-electron,growth-3pct,18980.139797284803,108949.51849889325,18980.139797284803,89969.37870160844,193049.872892396,36679.47584955524,0.48
BE,2041,max-electron,growth-3pct,17830.357347015644,112218.00405386006,17830.357347015644,94387.64670684442,202530.277104636,38480.752649880844,0.512
BE,2042,max-electron,growth-3pct,16680.574896746486,115584.54417547585,16680.574896746486,98903.96927872936,212221.07980913285,40322.005163735244,0.544
BE,2043,max-electron,growth-3pct,15530.792446477331,119052.08050074015,15530.792446477331,103521.28805426281,222128.59296065438,42204.432662524334,0.5760000000000001
BE,2044,max-electron,growth-3pct,14381.009996208171,122623.64291576234,14381.009996208171,108242.63291955416,232259.3178726112,44129.27039579613,0.6080000000000001
BE,2045,max-electron,growth-3pct,13231.227545939015,126302.35220323522,13231.227545939015,113071.1246572962,242619.95089781648,46097.790670585135,0.64
BE,2046,max-electron,growth-3pct,12081.445095669855,130091.42276933228,12081.445095669855,118009.97767366242,253217.3892796676,48111.303963136845,0.672
BE,2047,max-electron,growth-3pct,10931.662645400695,133994.16545241224,10931.662645400695,123062.50280701155,264058.737178864,50171.16006398416,0.7040000000000001
BE,2048,max-electron,growth-3pct,9781.880195131536,138013.99041598462,9781.880195131536,128232.11022085308,275151.31188092596,52278.74925737593,0.7360000000000001
BE,2049,max-electron,growth-3pct,8632.09774486238,142154.41012846417,8632.09774486238,133522.3123836018,286502.65018993954,54435.503536088516,0.7680000000000001
BE,2050,max-electron,growth-3pct,7482.315294593221,146419.0424323181,7482.315294593221,138936.72713772487,298120.51501411316,56642.897852681504,0.8
BG,2025,max-electron,growth-3pct,9824.514104901928,9824.514104901928,9824.514104901928,0.0,0.0,0.0,0.0
BG,2026,max-electron,growth-3pct,9158.178100996973,10119.249528048986,9158.178100996973,961.071427052013,2062.198489202058,391.8177129483911,0.032
BG,2027,max-electron,growth-3pct,8491.842097092012,10422.827013890454,8491.842097092012,1930.9849167984412,4143.369645592636,787.2402326626008,0.064
BG,2028,max-electron,growth-3pct,7825.506093187056,10735.511824307168,7825.506093187056,2910.0057311201126,6244.082649187378,1186.3757033456018,0.09600000000000002
BG,2029,max-electron,growth-3pct,7159.170089282099,11057.577179036385,7159.170089282099,3898.407089754286,8364.923755402413,1589.3355135264585,0.128
BG,2030,max-electron,growth-3pct,6492.8340853771415,11389.304494407475,6492.8340853771415,4896.470409030334,10506.496807316345,1996.2343933901057,0.16
