country,year,olefins_proxy_refinery_t_per_yr,olefins_refinery_t_per_yr,olefins_total_t_per_yr,olefins_nonrefinery_t_per_yr,olefins_e_t_per_yr,olefins_bio_e_t_per_yr,olefins_bio_t_per_yr,h2_refinery_t_per_yr,h2_nonrefinery_t_per_yr,h2_total_t_per_yr,refinery_scenario,demand_scenario
CZ,2047,86.65356831570413,86.65356831570413,280.80941535321546,194.1558470375113,135.9090929262579,19.415584703751133,38.831169407502266,4.332678415785207,66.57215683222186,70.90483524800707,more-molecule,decline-1pct
CZ,2048,71.62778121718976,71.62778121718976,278.0013211996833,206.37353998249353,144.46147798774547,20.637353998249353,41.274707996498705,3.5813890608594883,70.76135938919738,74.34274845005687,more-molecule,decline-1pct
CZ,2049,56.60199411867542,56.60199411867542,275.22130798768643,218.61931386901102,153.0335197083077,21.861931386901105,43.72386277380221,2.830099705933771,74.96019033940648,77.79029004534026,more-molecule,decline-1pct
CZ,2050,41.57620702016107,41.57620702016107,272.4690949078096,230.89288788764856,161.62502152135397,23.089288788764858,46.178577577529715,2.0788103510080536,79.16855339891693,81.24736374992499,more-molecule,decline-1pct
DE,2025,21479.706695100493,21479.706695100493,21479.706695100493,0.0,0.0,0.0,0.0,1073.9853347550247,0.0,1073.9853347550247,more-molecule,decline-1pct
DE,2026,19500.57703084605,19500.57703084605,21264.909628149486,1764.332597303437,1235.032818112406,176.4332597303437,352.8665194606874,975.0288515423025,604.9543609634025,1579.983212505705,more-molecule,decline-1pct
DE,2027,17521.4473665916,17521.4473665916,21052.260531867993,3530.8131652763914,2471.569215693474,353.08131652763916,706.1626330552783,876.0723683295801,1210.645218109969,2086.717586439549,more-molecule,decline-1pct
DE,2028,15542.317702337157,15542.317702337157,20841.737926549315,5299.420224212157,3709.59415694851,529.9420224212157,1059.8840448424314,777.115885116858,1817.0652064778644,2594.1810915947226,more-molecule,decline-1pct
DE,2029,13563.188038082713,13563.188038082713,20633.32054728382,7070.132509201107,4949.092756440774,707.0132509201107,1414.0265018402215,678.1594019041357,2424.2070347548747,3102.3664366590106,more-molecule,decline-1pct
DE,2030,11584.05837382827,11584.05837382827,20426.98734181098,8842.928967982709,6190.050277587896,884.2928967982709,1768.5857935965419,579.2029186914135,3032.063484541911,3611.266403233324,more-molecule,decline-1pct
